,ABB.ST.csv_AdjClose,ABB.ST.csv_Volume,ALFA.ST.csv_AdjClose,ALFA.ST.csv_Volume,ALIV-SDB.ST.csv_AdjClose,ALIV-SDB.ST.csv_Volume,ASSA-B.ST.csv_AdjClose,ASSA-B.ST.csv_Volume,ATCO-A.ST.csv_AdjClose,ATCO-A.ST.csv_Volume,ATCO-B.ST.csv_AdjClose,ATCO-B.ST.csv_Volume,AZN.ST.csv_AdjClose,AZN.ST.csv_Volume,BOL.ST.csv_AdjClose,BOL.ST.csv_Volume,ELUX-B.ST.csv_AdjClose,ELUX-B.ST.csv_Volume,ERIC-B.ST.csv_AdjClose,ERIC-B.ST.csv_Volume,ESSITY-B.ST.csv_AdjClose,ESSITY-B.ST.csv_Volume,GETI-B.ST.csv_AdjClose,GETI-B.ST.csv_Volume,HEXA-B.ST.csv_AdjClose,HEXA-B.ST.csv_Volume,HM-B.ST.csv_AdjClose,HM-B.ST.csv_Volume,INVE-B.ST.csv_AdjClose,INVE-B.ST.csv_Volume,KINV-B.ST.csv_AdjClose,KINV-B.ST.csv_Volume,SAND.ST.csv_AdjClose,SAND.ST.csv_Volume,SCA-B.ST.csv_AdjClose,SCA-B.ST.csv_Volume,SEB-A.ST.csv_AdjClose,SEB-A.ST.csv_Volume,SECU-B.ST.csv_AdjClose,SECU-B.ST.csv_Volume,SHB-A.ST.csv_AdjClose,SHB-A.ST.csv_Volume,SKA-B.ST.csv_AdjClose,SKA-B.ST.csv_Volume,SKF-B.ST.csv_AdjClose,SKF-B.ST.csv_Volume,SSAB-A.ST.csv_AdjClose,SSAB-A.ST.csv_Volume,SWED-A.ST.csv_AdjClose,SWED-A.ST.csv_Volume,SWMA.ST.csv_AdjClose,SWMA.ST.csv_Volume,TEL2-B.ST.csv_AdjClose,TEL2-B.ST.csv_Volume,TELIA.ST.csv_AdjClose,TELIA.ST.csv_Volume,VOLV-B.ST.csv_AdjClose,VOLV-B.ST.csv_Volume,OMXS30_Close
109,200.600006,905761,224.100006,1034057,1380.264526,204606,189,2235802,269.042999,1610690,239.108994,1096992,631.692871,215572,314.049988,1756114,207.471115,1131594,62.676155,6306630,212.303909,1591233,81.715645,3831360,524.995728,623608,130.499435,5089128,362.382324,1167261,289.227997,733130,154.850006,1878161,98.448708,1890083,75.196274,6218012,142.649994,908415,92.237083,2519966,154.065613,1001386,164.694611,1038205,46.02792,2967469,168.274734,3241505,415.442047,590331,110.800003,1900667,40.031879,13221543,144.04509,5297983,1555.869995
110,201,788227,223.899994,1239199,1380.763306,214006,189.600006,2358843,275.434998,3532314,244.723007,1460772,629.200012,250798,312.700012,1164290,206.50972,1370366,62.45874,5970521,213.086609,1427310,82.072739,2026075,518.203552,923614,133.50499,5579030,365.549805,1178099,291.886993,537262,155.850006,2569796,99.770493,2285765,76.84523,6439462,143.399994,993358,94.151978,4804199,153.679352,1589068,166.474319,1548934,46.700283,2375888,170.119949,2174972,418.567871,772119,111.849998,1352398,40.495277,9381381,145.157593,5008749,1571.180054
111,201.100006,910131,221.399994,1112715,1367.793823,158600,190,1781026,280,4972288,250,2513676,622.319702,326943,306,1104411,206.221283,1281554,62.893578,8249670,211.325546,1592102,82.489357,1425992,511.211609,592831,140.136612,10358634,362.877228,1023215,291.032013,701418,154.800003,3232843,98.301834,1641011,76.99514,5150748,144.399994,1136948,94.227814,4543313,152.617172,1436387,165.560425,1243191,45.518848,3405453,170.389984,2097683,413.195374,1057397,110.050003,2098481,40.088619,12567068,144.286926,4376853,1572.27002
112,201.5,1036292,223.300003,1429532,1370.786743,128604,189.5,1640443,276.950012,3672586,252.350006,1746986,624.71283,243771,306.5,1366012,207.759537,1328181,65.858391,11405788,212.010406,1134400,81.437904,1685189,514.008362,486676,139.613068,8378690,363.372162,1100349,292.740997,592247,154.800003,3188393,98.252876,2954020,76.170662,6370468,144.699997,947122,91.819977,4937899,151.748108,1145638,164.694611,1222954,45.125038,4291870,168.364746,3063832,414.17218,1101938,110.25,2358276,39.927849,11933748,144.238571,4578420,1571.069946
113,204.600006,1482739,224.5,1421873,1378.269287,167114,191.050003,2791226,278.950012,2764419,253.600006,1787650,638.573242,409236,305.549988,1534574,210.06691,1604409,67.380333,12465609,210.738525,2013110,84.215324,2324642,514.20813,521511,135.793091,11717057,369.905151,1947696,301.096985,1227013,156.600006,3456265,97.636047,3433528,77.819618,9887203,145.399994,2856954,93.734871,5151094,154.741547,1696741,165.752823,1594327,46.133579,3953089,170.840027,3689616,414.46521,1061406,116.050003,6251458,40.608761,16073554,144.964127,5617237,1588
114,201.600006,1359424,223.199997,1903381,1379.266846,130777,189.199997,3474934,277.850006,2419290,250.800003,1152166,635.980591,272897,304.899994,2460775,206.221283,1997228,67.261734,12100120,211.129883,1671263,84.235161,3647670,512.010681,667396,129.937103,12395401,367.925446,1406865,302.330994,1124791,155.050003,3190443,97.028999,5013618,77.444862,13628043,144.25,1657498,91.668304,6930906,152.617172,1565108,163.540222,1670274,44.635178,2938602,169.219833,6477701,415.539734,958610,113.75,3273816,40.135906,13766083,142.739105,5714595,1570.430054
115,199.550003,1007537,220.100006,1334092,1396.725952,235428,188.899994,2309115,275,2393417,247.300003,846431,634.783997,334251,302.700012,1465695,204.010056,1150942,67.202438,8786083,209.075317,1178988,82.727425,1511538,506.417114,482903,128.211334,6232434,363.075195,953094,299.863007,565454,155.5,3568588,95.932411,2098515,76.807762,6487828,143.800003,711304,91.289124,3458013,152.71373,1106871,164.646515,2520685,44.548729,2403474,168.949814,2552726,413.195374,589475,113.449997,2116250,39.908936,11306454,141.820084,4512525,1561.650024
116,199.649994,1031105,217.100006,1645086,1375.276245,214812,188.800003,2758080,269.700012,2611834,243.899994,1196294,635.083252,468107,299.149994,1185427,202.664093,1289650,69.13945,14558442,210.445038,1471420,81.497421,2144481,504.419434,601391,133.795853,7877210,360.402618,1336193,297.678986,598846,152.300003,3701968,95.149132,2259738,77.594757,8316205,144.100006,1207186,92.559395,3583376,153.14827,1169297,162.241501,1942483,43.645844,3036832,170.164948,2660404,413.29306,728102,112.699997,1916953,39.946766,8411689,140.223877,4971427,1564.869995
117,199.75,740306,218,1582070,1392.23645,237630,190.449997,2717983,270.049988,2386832,243.600006,747925,637.476318,467069,298.450012,1158747,202.856369,2490032,69.673119,10571645,212.793091,1889112,81.100647,2427470,505.218506,535691,134.183655,5282482,359.907715,1072267,296.729004,447481,156.949997,6706488,95.129547,2836713,77.707191,8570635,144.149994,930847,92.578354,3416924,154.59671,1521357,162.289612,2107129,43.232819,2839402,171.15506,3560394,417.493378,643562,112.75,1732856,39.776539,10573591,140.127151,4166584,1572.290039
118,196.699997,1063416,214.899994,1365593,1354.824219,230106,186.850006,2020438,264.5,1619587,240,1074733,627.106079,379017,294.299988,1196644,199.972153,1526252,67.795403,8230577,212.793091,1773244,80.565002,1566960,503.420563,637797,134.028549,4432097,354.859497,1131241,292.075989,649372,152.800003,3577213,94.170029,2133465,76.639114,4971132,144.100006,1183212,91.952698,2906058,152.424057,1246343,159.018814,1943218,42.704536,2383532,169.399857,2513009,419.837738,638228,111.900002,1741232,39.237484,8325834,137.370071,4504321,1549.550049
120,192.899994,1277859,210.399994,1322636,1310.428223,280448,186.800003,2501397,257.549988,2173189,233.449997,1051354,618.63031,300793,284.100006,1358555,192.184769,2413159,66.767601,8709109,214.749817,1705417,80.565002,1284172,500.424011,507087,133.75708,5413206,353.77066,1257496,286.569,778653,149.949997,3800893,92.975517,2473167,76.732803,5015053,142.949997,933130,92.31292,3182861,150.541077,1201341,156.517609,2120342,40.5914,4058766,169.714905,2632905,421.205292,543086,111.400002,1209920,39.237484,9082895,134.516251,4812430,1534.650024
121,191.699997,978724,208.600006,1381145,1299.952759,305471,185.100006,2809091,253.100006,2551436,226.5,1401348,617.333984,415632,285.049988,1660831,190.358124,2357049,66.372299,7005789,212.793091,1083192,80.465813,1150831,498.426331,776461,133.311081,3694383,351.39502,1140833,285.049988,709155,150.550003,3066448,93.504234,2567532,77.070091,5526239,144.75,1662369,92.388756,2285293,151.45842,1341005,155.940414,1959633,40.850742,4729365,170.389984,2478816,423.451996,618489,111.199997,1388349,39.294224,7483018,133.500488,7323748,1529.22998
122,193.649994,926672,212.5,1768028,1316.912964,288319,186.800003,2774327,254.75,1915155,228.550003,1165381,621.023438,277260,288.149994,1137031,190.117752,1899661,67.004791,6949017,215.532501,1351711,80.783226,1520729,508.814362,729915,130.518814,6645645,354.265564,1224689,287.234009,712005,155.350006,5038756,93.935043,1634383,78.063217,7650048,144.600006,1403061,93.431519,3593813,152.182648,1496574,158.634003,1851161,40.917976,5175528,171.065063,2524578,426.480133,610255,110.650002,2323441,39.246937,9187426,135.14505,5474905,1540.880005
123,191.550003,981986,209.300003,1427829,1253.561646,719759,186.649994,1941620,253.25,2292300,227.850006,972998,620.42511,304966,285.700012,1030244,191.415649,2191341,66.016518,7389333,212.401749,1354054,79.017586,1353355,512.010681,997344,132.981445,18985955,352.384888,1007002,282.770996,706469,152.550003,3692937,93.465073,2339589,78.550407,8595241,144.350006,842351,93.469437,3184251,151.072159,1023561,154.978409,1996405,40.380089,3254792,171.875153,2276390,425.601013,687584,105.25,4113922,38.357975,12652089,134.758102,4821658,1531.660034
124,195.699997,1560362,212.600006,2162593,919.644226,780557,190.899994,2471356,260.799988,2736757,234.649994,1495275,628.003418,465428,290.600006,1319941,196.126541,2727488,68.447662,11725862,216.413025,1503755,80.842743,1746518,498.925751,4985003,129.432953,12391402,361.194489,1501825,291.411987,823068,159,4381933,95.286201,2558489,79.787132,7824950,147.449997,1418620,94.379486,5698902,157.203903,2601574,160.365601,3420285,40.639431,2517339,172.640244,3855865,433.415558,961221,105.300003,2536509,38.736256,13456683,138.53093,6225572,1558.880005
125,193.350006,835266,208.600006,1287091,901.686401,548382,189.350006,1436032,256.299988,1785117,228.649994,792688,620.126038,226091,285.100006,937289,191.752136,1931627,66.985016,6471636,217.293549,1049896,80.287262,949100,500.424011,854167,132.205811,5700788,356.146271,882829,289.608002,512708,155.399994,3192855,94.796654,2210182,78.981384,5421394,146.050003,1328271,93.374641,1965828,152.71373,1933105,157.383408,1955889,40.139961,3944100,171.290085,1950183,434.099335,464320,104.599998,1285604,38.594402,8685587,134.999954,4241817,1540.859985
126,190.600006,1071837,211.300003,1641800,896.498474,407962,187.949997,1432318,253.300003,1492928,225.649994,507915,611.84967,276200,286,1132968,188.243027,2010563,66.411819,6705217,217.78273,1415036,80.545158,1036434,498.825867,530886,134.241852,7359359,355.849335,986804,290.177002,546914,154.850006,3070674,95.521187,2795513,79.093811,7063692,145.399994,752548,93.41256,2786313,151.699829,987955,160.028915,2780961,39.544437,2751660,172.640244,2675431,433.806305,568050,104,1724491,38.660603,8846855,134.854828,3731021,1538.400024
127,187.350006,901033,207.600006,970484,892.30835,292101,184.75,1778712,243.649994,1947636,217.899994,543538,607.462219,182940,278.899994,945785,185.118454,1302726,65.581673,5342352,215.238983,867370,79.553223,881908,481.845398,930455,134.358185,3511997,352.780823,813169,288.562988,352047,151.350006,2232526,94.170029,1240908,79.075081,4191007,142.899994,1247786,93.166092,1631745,150.782471,886868,156.325211,1689063,39.189049,2544145,172.865265,2050136,434.001648,283608,104.599998,1414550,38.868652,8380634,134.758102,4742133,1522.339966
128,187.300003,839665,207,1415874,901.885864,355001,185.25,1556081,240.550003,2746339,214.600006,1016518,606.465027,292137,286,1521494,184.301254,1368852,65.818855,4529971,212.988754,895804,81.18,2364353,482.244934,708412,133.330475,4967160,353.374725,734642,288.847992,417713,151.649994,3737764,94.111282,1155576,79.8246,6732239,142,1324377,93.54528,2278691,150.782471,880107,156.806213,2470448,40.514561,4073963,173.720367,2882967,433.806305,477311,105.449997,1406303,39.01997,7968390,137.563538,6579391,1526.599976
129,186.949997,888406,204.5,1038717,904.679321,252055,174,8508242,240.850006,2224663,215.699997,957850,608.060486,218224,286.5,1111020,186.656693,1773110,66.767601,5551726,214.260635,1338339,82.132263,2071645,476.45163,817200,135.308319,4699556,353.968628,796381,290.462006,402197,150.5,3732694,92.897194,2076859,79.693436,5310483,141.5,807092,93.848625,2480173,152.858582,1129020,155.65181,2200571,41.186924,4360648,173.495346,2221023,437.225159,810908,105.25,1040157,39.398254,8326857,137.466812,5268852,1524.170044
130,190.25,685314,207.899994,1292742,909.268616,212844,177.199997,3767983,244,1888282,219.449997,525090,613.843933,157069,290.350006,773133,186.656693,1832713,66.985016,4771455,214.651962,874692,83.183708,1301461,483.044037,368168,138.585358,4781040,357.82901,593539,292.931,316128,152.5,2759516,93.895882,1343779,80.442963,4255522,142.149994,570141,94.265732,1629088,154.451859,816740,160.413712,2312396,41.945728,3690616,175.11554,1768675,438.495026,488292,105.199997,1037811,39.672508,6265433,139.643448,4192971,1541.060059
131,190.899994,529062,209.5,1353458,910.266296,189607,178.899994,2161287,245.100006,1651474,221.75,496745,619.029114,270086,289.799988,936233,186.704773,1791653,67.696579,5493610,215.434662,956531,83.798714,1196938,492.133575,423325,137.324966,4348137,359.51178,648562,296.444,369377,153.5,2428417,94.561668,1443916,80.686562,4101210,143.600006,656241,94.739716,2491833,155.948578,881564,160.702316,1249943,41.5135,4669818,176.645706,2293370,440.644043,604798,105.199997,1201879,39.407707,7466125,140.417358,4039972,1548.380005
132,189.5,1067637,206.699997,1495109,907.073792,245996,177,1697471,240.199997,2027018,217.800003,680165,615.738525,171126,275.100006,1518152,184.253189,1535277,66.688545,4977264,214.260635,878273,82.905968,1158508,487.139313,481432,134.707214,5090848,353.077789,779297,291.791992,383712,150.449997,2701969,93.073433,1675598,79.393623,4593193,143.350006,1006507,93.848625,2883850,154.065613,825301,156.132813,1671190,39.630886,4395762,174.665482,2113602,439.471832,631369,104,1395933,38.878113,8280837,138.772781,4303157,1526.290039
133,190.399994,811038,209.600006,1519518,926.428345,189579,179.100006,1578799,243.649994,1718195,221.149994,445686,641.863831,447723,276.600006,1098452,188.050751,1604779,67.538452,4561557,216.217346,796818,83.81855,1007018,494.031372,412145,135.773697,3676408,356.047302,488203,294.829987,353057,151.350006,2783086,94.091698,1114060,79.487312,5061063,145.25,746624,93.962387,1870165,155.562332,688896,157.287201,1115308,40.332066,3257070,174.485458,2009903,442.5,401912,104.550003,1136279,39.303684,6964631,141.239639,4083233,1541.52002
134,192.300003,796163,212.800003,1342648,942.590515,124964,180,1662250,249.199997,1821764,225.399994,446357,653.82959,330496,275.899994,868576,190.598465,1675814,68.170952,6710208,215.04332,898406,83.95742,871157,497.826996,486884,134.513321,3934529,358.521942,581402,296.444,361785,152.949997,2250148,94.581245,1731647,79.581009,4575756,145.600006,511926,93.677994,2896045,157.155609,786132,160.413712,1412079,41.071659,2421438,174.260437,2223815,444.160614,373226,102.150002,1947364,39.17128,7274549,142.739105,3618029,1550.880005
135,192.100006,724558,229.899994,4037744,933.811096,135913,179.25,1139168,249.300003,1269439,226.350006,417822,646.15155,226022,271.149994,1010718,191.511795,1402210,66.945488,7694459,214.554138,499512,86.199196,1510351,496.528503,300142,132.263992,3827791,359.610748,622394,299.197998,284011,153.800003,2557940,94.698746,1003839,79.899551,4111548,146.199997,607478,94.796593,2759194,160.728424,1130747,161.423813,1053889,40.725876,1794731,174.260437,1657306,445.235077,380315,102.550003,1772464,38.717342,10403405,143.803238,4756429,1552.75
136,191.899994,684468,239.300003,2974388,935.806396,195681,177.75,2714322,250,1987652,226.899994,1302063,651.536133,208735,272.399994,1003306,194.876709,2183697,66.787369,8451697,210.83638,1415789,95.225807,6829449,495.929199,493893,132.826324,3250698,368.816315,1391217,298.153015,364912,152.949997,5673394,95.070801,1102879,83.309898,17530970,145.199997,714447,95.934151,5357062,160.438736,942374,159.644104,2118129,41.523102,3974294,174.800491,3434522,440.253326,484726,100.550003,2493562,37.119095,24885701,142.352142,3900650,1556.609985
137,194.800003,1152582,240,1675284,939.796997,234986,175.050003,3483280,255.550003,1912444,232,597471,655.923584,267416,275.200012,1126545,199.106903,4712067,72.479805,28072771,211.325546,2329713,92.28968,2599311,502.821259,573992,133.059006,3105717,374.260468,1185928,302.046997,535583,154.899994,3360879,94.170029,1874284,83.253685,9054527,145.199997,634437,93.507355,6793978,159.183426,1352651,163.780716,2111377,42.819801,4858579,171.740143,5014401,434.685425,761901,114.050003,6806118,37.695976,14097419,143.706497,4603219,1570.420044
138,201.600006,2344499,239.100006,1089374,940.595154,184021,173.25,3217578,258.700012,2477425,235,801648,659.114502,341868,272.649994,1517651,201.798828,2083653,72.539108,12801933,219.250275,3119312,90.7621,2011397,507.415985,659967,133.408051,3512979,372.280762,1065036,300.71701,420962,155.600006,3573777,93.504234,2202013,83.478546,6249902,144.5,873805,93.94342,3689029,159.955917,1735168,165.945221,4587749,42.733356,5514824,172.640244,2518422,459.301331,1358636,117.400002,5901287,37.639233,11784492,145.834778,8418443,1584.339966
139,199,1789192,239.300003,1361554,930.618469,439384,174.050003,3145646,244.449997,4861261,221.600006,2116105,657.31958,263149,259.299988,2944817,199.587601,1610607,72.242622,13227109,225.413925,2162382,91.535805,1527168,502.621521,598393,134.455124,3680741,373.963501,1186769,299.863007,540443,154.449997,5146888,87.68837,3976163,84.49041,6545417,144.899994,1112886,97.213905,5051873,152.568893,5152744,162.145309,2904567,39.352337,16112444,176.600708,3911393,477.274841,886499,120.550003,3832132,36.939411,26838373,143.319534,7466202,1579.400024
140,197.350006,1122642,239,811963,916.451721,159966,173.399994,1473629,246.199997,2380685,226,1041136,654.926453,166512,251.800003,1685173,200.35672,996054,71.570595,5369085,217.978394,1526266,91.357254,887486,495.929199,532417,134.086716,2246986,371.092957,639427,285.714996,1358836,152.949997,1677497,86.04348,2699198,85.015076,4271855,146.699997,1106235,99.441628,5051569,152.424057,1876288,163.540222,1422625,39.409966,5726013,177.455795,2755530,477.079468,904347,120.25,2284085,38.168831,18889243,146.753799,5455904,1580.5
141,198.399994,1027831,240.100006,1065647,913.259277,244911,173.600006,1986200,253.399994,2425301,230.350006,900400,656.621582,247956,261.299988,1928190,196.511093,1882182,71.748489,6467488,216.217346,1021329,91.992096,959828,500.024475,550329,134.009155,2540948,375.64624,823737,285.429993,1761346,158.5,3424619,88.314995,4553495,86.68277,5116257,147.550003,768237,100.958374,4785790,154.065613,1659542,170.178024,2493115,41.302185,5720197,182.631409,3925364,475.711914,635985,119.099998,2458711,38.490372,12199179,149.365753,5495577,1601.380005
142,196.600006,860044,239.600006,661574,882.930359,326895,173.899994,1597078,247.600006,1784767,228.949997,855159,650.539001,212958,258.5,1310272,193.819168,1564391,71.946144,6662195,214.847656,1310341,91.7342,723704,499.225403,389998,133.892807,2272553,373.963501,752885,285.23999,919515,155.75,2171016,88.354156,6338411,86.68277,4449299,146.25,823587,100.768784,3987543,154.789825,1023837,165.89711,1500511,40.889164,3506827,183.531509,2896215,474.832794,994140,119.400002,1559362,38.849743,11636262,147.430969,4279664,1593.27002
143,200.699997,991049,243.899994,830097,903.083069,308962,175.149994,1696739,250.5,2259800,231.5,669421,676.863647,334677,261,1057635,196.799515,1172429,71.017166,9135400,215.532501,953402,93.341125,1321927,504.219635,325163,134.707214,2362726,378.219849,682975,287.32901,492036,159.199997,2331027,91.350212,4215531,87.169968,3850367,145.050003,1690416,102.048531,4342535,156.962494,1130427,171.380524,2077024,41.09087,3306166,185.061707,1840100,474.0513,536193,120.25,1584397,39.237484,9104774,149.269028,3482100,1608.800049
144,202.199997,495496,242.899994,882806,902.484436,809234,175,1649544,252.300003,1692566,233,724783,672.675659,430674,260.25,843266,197.280212,684352,69.811478,7496787,215.141144,740110,93.737907,1006219,507.016449,443719,134.435745,2544392,378.813751,811061,288.562988,507339,159.550003,1896226,90.214455,2324006,87.732109,3547701,154.699997,5230623,102.143326,2985577,159.183426,896491,172.005829,1105462,41.599945,2307892,186.681885,2267565,470.632446,532895,121,1455193,39.984592,9813730,148.446732,3037593,1612.76001
145,200.899994,660702,243.600006,646770,893.705078,414045,174.75,1265085,250.399994,1378062,230.800003,513329,669.584473,179521,258.600006,1068509,199.395309,955014,69.13945,6080544,215.630325,749199,94.134682,833887,508.215057,549300,135.03685,2814380,378.318817,449960,288.278015,442988,159.300003,1295767,89.470337,2113614,87.675896,2247772,159.699997,2357481,101.906334,1899682,159.279984,802418,171.524826,1636391,41.48468,2046087,186.411865,1466311,470.730133,343660,120.699997,1007765,39.975136,6049541,149.269028,2941273,1611.069946
146,201.899994,597134,241.699997,966592,893.505493,314287,174.350006,1544598,251.800003,1865355,230.449997,810615,683.345093,299749,262,1734936,198.433914,983550,68.072113,7815661,215.141144,703034,94.035484,1329339,535.583557,2381565,132.632416,4605770,379.506622,575047,288.372986,536775,160.850006,2286419,89.157021,2482945,88.144348,3420719,158.300003,2777688,102.996498,3297533,159.907654,2060724,173.929825,1472678,41.638363,2769527,187.401962,2171353,469.655609,610714,118.050003,1639250,40.00351,8698374,149.123901,3541489,1615.599976
147,201.100006,998981,243.800003,786588,881.932617,276057,174.600006,1323995,252.350006,1901189,233.25,674196,678.75824,168798,258.450012,1409690,198.626205,708081,69.198746,4672552,221.402649,1266695,97.289032,1947089,528.991089,966637,129.200256,4874450,381.882263,740516,290.177002,451936,159.949997,1977392,89.568253,2567728,87.713371,2632651,159.800003,1053900,102.522514,2281705,158.893738,793522,172.005829,1951302,40.841137,2567078,185.151703,1789681,476.981781,469616,117.349998,1393752,40.031879,6714800,147.285858,3912740,1612.540039
148,199.300003,712899,242.300003,863397,865.171997,566096,174,1428210,245.550003,2235095,226.949997,1016012,679.057373,183878,254.800003,1203691,196.991791,884838,68.744141,5208543,223.065857,1283614,98.003227,1499046,525.595093,630141,127.493874,3643251,376.933014,748067,286.759003,541746,157.050003,2437522,89.098274,1945740,87.507256,2807939,159.600006,1053032,102.380318,3349312,158.942032,750923,168.735016,1748516,40.043907,2930157,184.251602,1605599,480.205292,456292,117.150002,1242530,40.12645,8037184,142.932587,7653101,1598.060059
149,201.600006,521276,243.5,598335,870.559265,321295,175.050003,1168788,246.600006,2392576,228.300003,817836,685.538879,334938,257.75,1282716,199.010742,818003,69.851006,4417924,225.609604,1024918,97.76516,1541615,533.985352,747494,129.103302,2156462,380.694458,524417,292.075989,470956,158.050003,1686130,89.489922,1238352,87.900757,2235442,159.699997,1423244,102.901703,1756677,159.617966,765925,170.947617,1384695,40.821926,2537287,184.071579,1388180,488.605957,535319,117.599998,941982,40.816818,8125703,145.157593,3838332,1611.949951
150,204.800003,1556385,241.399994,827445,876.345825,212930,174.5,1061107,243.199997,2036900,224.699997,840527,680.353638,288154,255.050003,1064442,199.779877,825424,70.147491,4452217,225.413925,895833,97.606453,1244514,533.186279,589233,128.288895,2752081,381.684296,691095,291.221985,615895,157.350006,1921978,90.312363,1810386,87.46978,2772230,160.25,1232362,102.238121,1579376,159.376556,903167,170.081833,1234303,40.41851,3411460,183.531509,1117397,495.443726,587667,117.849998,975466,40.712788,5411426,145.351074,2214224,1608.47998
151,206.300003,974083,243.399994,845674,882.730774,400047,175.25,925861,245.899994,1350974,226.5,404223,695.709778,427406,258.450012,1327646,201.221985,1281914,70.305611,4146891,226.294449,914288,98.082581,837614,534.984192,598733,128.405243,2762491,389.504059,1289094,292.075989,1417243,160.350006,1903046,90.175285,1535120,88.12561,3298135,161.75,2088341,102.61731,1812240,160.390472,708854,173.208328,1641482,41.321396,2560445,184.341614,1388186,498.374176,533292,117.599998,955064,40.750618,6718178,147.092392,3524742,1619.890015
152,207.600006,779686,244.300003,553965,876.944336,268717,175.550003,1099747,245.800003,1181818,227.300003,302743,696.308044,209646,256.850006,1113314,201.606552,817278,70.95787,6879301,225.022583,774556,98.320648,905080,541.376892,569812,129.471725,2267631,390.394928,878978,294.829987,1069511,161,1606401,90.606094,1290137,88.181831,2809464,161.25,1372369,102.854301,1945903,161.452652,786377,173.448837,997138,40.408905,2450735,184.881668,1232083,497.983429,461511,116.75,2260538,40.570934,9820823,146.270096,2657573,1622.630005
153,207.699997,586441,245.300003,890779,878.939697,348242,178,1149717,249.649994,1369524,229.800003,444632,709.866638,514224,261.549988,1409618,199.876007,1107691,70.938103,3945105,223.555038,683724,98.697578,641299,533.985352,1277084,129.510513,3036431,394.057373,925471,294.600006,788722,161.300003,1645071,91.937675,1512878,89.418549,4268406,161.75,1007488,104.181458,1907459,162.36998,487396,174.507019,1118888,40.408905,1866385,185.871796,1743260,500.132446,337961,115.949997,1160353,40.552021,6662018,146.947266,2521360,1631.22998
154,206.800003,724507,243.300003,483777,866.169617,438802,178.050003,1466213,248.149994,1075308,227.100006,442924,720.446716,427603,260.5,1451523,196.222687,1280124,70.463737,4226103,221.500488,684678,97.209679,1008561,533.386108,497853,126.446777,4332274,390.889832,846690,291.799988,553317,160.550003,1665274,90.899818,2093535,88.575333,3546687,161.149994,606173,102.949097,1772268,160.873276,618908,171.47673,1406945,39.717331,2361098,183.891571,1385680,500.913879,412422,114.300003,950006,40.079166,6989071,144.77063,2797972,1616.819946
155,206.399994,865415,242.300003,452613,857.988831,241034,177.550003,1362005,248,1091659,226.800003,659818,713.859131,278558,262.049988,1334244,195.261292,726551,70.364906,6094249,221.30481,895434,96.455803,1035546,534.584717,399457,124.488312,5220543,389.998993,823160,290.100006,578399,159.800003,1786134,91.781013,1527682,88.462898,2236290,160,900069,102.61731,3071621,160.2939,716735,169.985626,897995,39.678913,1978932,183.621536,1616953,508.533081,411024,116,1374129,39.738708,8522654,144.04509,2418043,1611.800049
156,206,680035,242.199997,591804,856.791626,354099,177.699997,2531933,247.899994,1489745,226.899994,614661,710.6651,326245,256.549988,1735839,197.857071,2327928,70.463737,4205094,221.30481,1076137,96.614517,656478,531.787964,468212,124.837341,2680640,390.889832,847542,286,583594,159.050003,1215640,92.290154,1848242,88.219307,3190302,159.75,833775,102.238121,3636093,159.955917,742018,168.783112,1158139,39.22747,2231514,183.981567,1330504,506.774811,494443,114.849998,1351140,39.653595,5400479,144.04509,3273193,1608.560059
157,203.899994,1071942,233.699997,1294908,839.033264,294147,176.850006,1732282,243.949997,1781563,223.600006,766678,703.278931,424311,245.800003,2188173,196.318817,1449006,69.989365,6186467,222.772354,1313240,95.741608,610714,527.193176,1076877,122.142044,4873351,391.186829,1177239,279.100006,885761,152.399994,3836575,93.99379,4860924,88.331734,3154131,158.800003,783066,103.138695,2834223,158.459213,754316,163.780716,1568106,37.825119,3197162,183.891571,2357427,503.648987,455518,113.150002,1086465,39.568481,6103436,140.755951,4007685,1593.589966
158,205.899994,1164406,237.399994,750729,846.21637,393381,179.75,1821504,246.850006,1351364,225.850006,633995,701.881592,280202,250.350006,1612620,196.03038,2337782,70.898575,6250395,228.740341,1494629,96.912094,599169,528.991089,619039,123.169746,3100245,394.651276,1050845,281.299988,526122,153.5,2948885,95.266624,3715091,89.718361,3150222,159.100006,1165834,104.276253,2248451,159.135147,835735,164.887009,1736428,38.266953,2922699,187.041931,2369503,510.682098,352357,114.050003,1202287,40.012966,6413588,141.820084,3203111,1611.329956
159,206.800003,945917,238.399994,690591,841.028503,269293,182.850006,1556585,249.600006,1536868,229.800003,625288,701.681946,350875,251.699997,1529760,196.511093,1203278,71.076462,7551066,230.207886,1478957,97.487419,579165,528.791382,665914,125.167,7759606,399.006592,1078165,283,562487,156.399994,2510661,95.46244,2432652,89.737091,3159895,159.5,936720,104.655441,2931073,159.811081,971494,166.426224,1401974,37.911564,3080949,188.032043,2054035,514.003296,365260,114.349998,991445,39.965675,7181404,143.754883,3432215,1622.709961
