,ABB.ST.csv_Date,ABB.ST.csv_Close,ABB.ST.csv_AdjClose,ABB.ST.csv_Volume,ALFA.ST.csv_Date,ALFA.ST.csv_Close,ALFA.ST.csv_AdjClose,ALFA.ST.csv_Volume,ALIV-SDB.ST.csv_Date,ALIV-SDB.ST.csv_Close,ALIV-SDB.ST.csv_AdjClose,ALIV-SDB.ST.csv_Volume,ASSA-B.ST.csv_Date,ASSA-B.ST.csv_Close,ASSA-B.ST.csv_AdjClose,ASSA-B.ST.csv_Volume,ATCO-A.ST.csv_Date,ATCO-A.ST.csv_Close,ATCO-A.ST.csv_AdjClose,ATCO-A.ST.csv_Volume,ATCO-B.ST.csv_Date,ATCO-B.ST.csv_Close,ATCO-B.ST.csv_AdjClose,ATCO-B.ST.csv_Volume,AZN.ST.csv_Date,AZN.ST.csv_Close,AZN.ST.csv_AdjClose,AZN.ST.csv_Volume,BOL.ST.csv_Date,BOL.ST.csv_Close,BOL.ST.csv_AdjClose,BOL.ST.csv_Volume,ELUX-B.ST.csv_Date,ELUX-B.ST.csv_Close,ELUX-B.ST.csv_AdjClose,ELUX-B.ST.csv_Volume,ERIC-B.ST.csv_Date,ERIC-B.ST.csv_Close,ERIC-B.ST.csv_AdjClose,ERIC-B.ST.csv_Volume,ESSITY-B.ST.csv_Date,ESSITY-B.ST.csv_Close,ESSITY-B.ST.csv_AdjClose,ESSITY-B.ST.csv_Volume,GETI-B.ST.csv_Date,GETI-B.ST.csv_Close,GETI-B.ST.csv_AdjClose,GETI-B.ST.csv_Volume,HEXA-B.ST.csv_Date,HEXA-B.ST.csv_Close,HEXA-B.ST.csv_AdjClose,HEXA-B.ST.csv_Volume,HM-B.ST.csv_Date,HM-B.ST.csv_Close,HM-B.ST.csv_AdjClose,HM-B.ST.csv_Volume,INVE-B.ST.csv_Date,INVE-B.ST.csv_Close,INVE-B.ST.csv_AdjClose,INVE-B.ST.csv_Volume,KINV-B.ST.csv_Date,KINV-B.ST.csv_Close,KINV-B.ST.csv_AdjClose,KINV-B.ST.csv_Volume,SAND.ST.csv_Date,SAND.ST.csv_Close,SAND.ST.csv_AdjClose,SAND.ST.csv_Volume,SCA-B.ST.csv_Date,SCA-B.ST.csv_Close,SCA-B.ST.csv_AdjClose,SCA-B.ST.csv_Volume,SEB-A.ST.csv_Date,SEB-A.ST.csv_Close,SEB-A.ST.csv_AdjClose,SEB-A.ST.csv_Volume,SECU-B.ST.csv_Date,SECU-B.ST.csv_Close,SECU-B.ST.csv_AdjClose,SECU-B.ST.csv_Volume,SHB-A.ST.csv_Date,SHB-A.ST.csv_Close,SHB-A.ST.csv_AdjClose,SHB-A.ST.csv_Volume,SKA-B.ST.csv_Date,SKA-B.ST.csv_Close,SKA-B.ST.csv_AdjClose,SKA-B.ST.csv_Volume,SKF-B.ST.csv_Date,SKF-B.ST.csv_Close,SKF-B.ST.csv_AdjClose,SKF-B.ST.csv_Volume,SSAB-A.ST.csv_Date,SSAB-A.ST.csv_Close,SSAB-A.ST.csv_AdjClose,SSAB-A.ST.csv_Volume,SWED-A.ST.csv_Date,SWED-A.ST.csv_Close,SWED-A.ST.csv_AdjClose,SWED-A.ST.csv_Volume,SWMA.ST.csv_Date,SWMA.ST.csv_Close,SWMA.ST.csv_AdjClose,SWMA.ST.csv_Volume,TEL2-B.ST.csv_Date,TEL2-B.ST.csv_Close,TEL2-B.ST.csv_AdjClose,TEL2-B.ST.csv_Volume,TELIA.ST.csv_Date,TELIA.ST.csv_Close,TELIA.ST.csv_AdjClose,TELIA.ST.csv_Volume,VOLV-B.ST.csv_Date,VOLV-B.ST.csv_Close,VOLV-B.ST.csv_AdjClose,VOLV-B.ST.csv_Volume
288,2019-02-21,188.050003,188.050003,2207110,2019-02-21,206.100006,206.100006,1099245,2019-02-21,751.799988,751.799988,336331,2019-02-21,193.100006,193.100006,2100267,2019-02-21,252.05000299999998,252.05000299999998,2124045,2019-02-21,234.75,234.75,854252,2019-02-21,753.799988,752.3867190000001,464243,2019-02-21,248.5,248.5,2066782,2019-02-21,242.399994,238.114639,661603,2019-02-21,86.099998,85.090149,9072485,2019-02-21,266.0,260.2435,1225911,2019-02-21,111.099998,110.20403300000001,1180919,2019-02-21,478.10000599999995,477.550354,603956,2019-02-21,139.639999,139.639999,3647957,2019-02-21,418.0,418.0,1263159,2019-02-21,223.5,223.5,1153454,2019-02-21,152.25,152.25,2786268,2019-02-21,83.400002,81.657104,3473081,2019-02-21,91.120003,85.371101,10992437,2019-02-21,149.399994,149.399994,977863,2019-02-21,103.099998,97.735283,5186704,2019-02-21,164.350006,158.700623,1301369,2019-02-21,159.100006,153.05441299999998,1389501,2019-02-21,35.98,34.559360999999996,3871700,2019-02-21,165.050003,148.562424,26122675,2019-02-21,441.299988,431.071167,900594,2019-02-21,121.949997,121.949997,3045582,2019-02-21,40.439999,39.322193,12750365,2019-02-21,137.649994,133.16189599999998,5142394
289,2019-02-22,189.199997,189.199997,1013842,2019-02-22,208.399994,208.399994,926474,2019-02-22,754.799988,754.799988,190411,2019-02-22,193.100006,193.100006,1840516,2019-02-22,254.850006,254.850006,1413500,2019-02-22,236.600006,236.600006,612464,2019-02-22,764.700012,763.266296,264882,2019-02-22,251.850006,251.850006,2110216,2019-02-22,242.69999700000002,238.40933199999998,698137,2019-02-22,87.779999,86.750443,7497620,2019-02-22,265.399994,259.656494,1245660,2019-02-22,109.699997,108.81532299999999,644731,2019-02-22,485.5,484.94183300000003,636605,2019-02-22,139.96000700000002,139.96000700000002,2318440,2019-02-22,419.0,419.0,1000764,2019-02-22,226.5,226.5,572184,2019-02-22,153.899994,153.899994,2858656,2019-02-22,84.519997,82.753693,2021245,2019-02-22,93.239998,87.35734599999999,6448988,2019-02-22,149.75,149.75,1020314,2019-02-22,103.849998,98.446259,3117372,2019-02-22,166.5,160.776703,978776,2019-02-22,160.100006,154.016403,1515669,2019-02-22,36.419998,34.981987,3950438,2019-02-22,171.399994,154.278076,17670956,2019-02-22,451.299988,440.83938600000005,1225776,2019-02-22,121.699997,121.699997,1590918,2019-02-22,40.650002,39.52639,10296045,2019-02-22,138.5,133.984177,3658953
290,2019-02-25,189.800003,189.800003,984040,2019-02-25,205.199997,205.199997,1023715,2019-02-25,766.599976,766.599976,163295,2019-02-25,192.899994,192.899994,1494754,2019-02-25,256.299988,256.299988,1227969,2019-02-25,237.75,237.75,610835,2019-02-25,775.799988,774.345459,345096,2019-02-25,251.75,251.75,1798421,2019-02-25,241.600006,237.32879599999998,650404,2019-02-25,86.480003,85.465698,7439528,2019-02-25,260.299988,254.66683999999998,1820405,2019-02-25,108.949997,108.07136499999999,616932,2019-02-25,488.89999400000005,488.337921,602948,2019-02-25,138.259995,138.259995,3081058,2019-02-25,415.200012,415.200012,950527,2019-02-25,225.19999700000002,225.19999700000002,598812,2019-02-25,154.199997,154.199997,1793568,2019-02-25,85.08000200000001,83.301994,3329237,2019-02-25,93.559998,87.657158,3669241,2019-02-25,148.600006,148.600006,653737,2019-02-25,104.550003,99.10984,2592113,2019-02-25,165.75,160.05248999999998,930215,2019-02-25,160.550003,154.44931,1259096,2019-02-25,36.48,35.039619,2980266,2019-02-25,173.399994,156.078293,6819487,2019-02-25,447.200012,436.83444199999997,443425,2019-02-25,120.550003,120.550003,1582713,2019-02-25,40.48,39.361088,6025124,2019-02-25,138.5,133.984177,3404845
291,2019-02-26,190.25,190.25,1554088,2019-02-26,204.5,204.5,1113382,2019-02-26,772.400024,772.400024,127817,2019-02-26,192.600006,192.600006,1565108,2019-02-26,254.05000299999998,254.05000299999998,1730994,2019-02-26,236.30000299999998,236.30000299999998,594457,2019-02-26,783.599976,782.130859,310416,2019-02-26,253.55000299999998,253.55000299999998,1311270,2019-02-26,242.100006,237.819962,631184,2019-02-26,86.68,85.66334499999999,8258553,2019-02-26,261.299988,255.64520299999998,1229218,2019-02-26,109.699997,108.81532299999999,967295,2019-02-26,487.89999400000005,487.33908099999996,595006,2019-02-26,139.53999299999998,139.53999299999998,3668028,2019-02-26,414.0,414.0,1133235,2019-02-26,228.30000299999998,228.30000299999998,929688,2019-02-26,153.850006,153.850006,1474578,2019-02-26,86.540001,84.731483,2900172,2019-02-26,93.099998,87.22618100000001,4694077,2019-02-26,149.199997,149.199997,825877,2019-02-26,104.800003,99.34683199999999,3192649,2019-02-26,166.399994,160.68014499999998,967177,2019-02-26,160.050003,153.968307,1201957,2019-02-26,36.439999,35.001197999999995,2419046,2019-02-26,166.600006,149.957581,9209755,2019-02-26,442.299988,432.048004,494420,2019-02-26,121.800003,121.800003,1473886,2019-02-26,40.48,39.361088,7384681,2019-02-26,138.300003,133.79071000000002,3713231
292,2019-02-27,187.449997,187.449997,1414793,2019-02-27,202.0,202.0,729966,2019-02-27,765.400024,765.400024,105650,2019-02-27,190.75,190.75,1100151,2019-02-27,252.850006,252.850006,1320546,2019-02-27,234.69999700000002,234.69999700000002,624598,2019-02-27,783.0,781.5319820000001,297328,2019-02-27,253.55000299999998,253.55000299999998,1530111,2019-02-27,242.399994,238.114639,533186,2019-02-27,85.099998,84.101875,6095637,2019-02-27,257.799988,252.22094700000002,1452635,2019-02-27,109.050003,108.17057,1016498,2019-02-27,483.700012,483.143921,500187,2019-02-27,138.360001,138.360001,2045661,2019-02-27,409.899994,409.899994,1037459,2019-02-27,224.19999700000002,224.19999700000002,662835,2019-02-27,152.25,152.25,1588947,2019-02-27,85.779999,83.98736600000001,2811685,2019-02-27,94.199997,88.256775,4086732,2019-02-27,147.0,147.0,713324,2019-02-27,105.400002,99.915611,3014296,2019-02-27,166.25,160.535309,630112,2019-02-27,157.600006,151.611404,1268081,2019-02-27,36.5,35.05883,2169577,2019-02-27,169.100006,152.207855,10253050,2019-02-27,438.10000599999995,427.945374,477078,2019-02-27,122.050003,122.050003,1326186,2019-02-27,40.240002000000004,39.127724,9241064,2019-02-27,136.649994,132.194504,3120638
293,2019-02-28,182.899994,182.899994,1830816,2019-02-28,202.0,202.0,978106,2019-02-28,752.799988,752.799988,236457,2019-02-28,191.050003,191.050003,1747054,2019-02-28,250.25,250.25,1886794,2019-02-28,231.80000299999998,231.80000299999998,1034998,2019-02-28,765.200012,765.200012,342978,2019-02-28,252.75,252.75,2083060,2019-02-28,241.69999700000002,237.427017,868347,2019-02-28,84.540001,83.548447,6726104,2019-02-28,257.700012,252.12313799999998,1159873,2019-02-28,109.25,108.36895,722853,2019-02-28,485.799988,485.241486,576941,2019-02-28,139.779999,139.779999,2795598,2019-02-28,412.5,412.5,1147816,2019-02-28,234.0,234.0,1749300,2019-02-28,151.75,151.75,2649171,2019-02-28,85.160004,83.380325,2818186,2019-02-28,94.019997,88.088135,5309972,2019-02-28,144.850006,144.850006,1623407,2019-02-28,105.349998,99.86820999999999,3456398,2019-02-28,166.600006,160.873276,1114594,2019-02-28,155.449997,149.543091,2165966,2019-02-28,36.209998999999996,34.780281,2726249,2019-02-28,169.699997,152.74791000000002,7082072,2019-02-28,433.0,422.963562,688593,2019-02-28,121.650002,121.650002,2193685,2019-02-28,40.09,38.981869,10536461,2019-02-28,136.0,131.565704,4253792
294,2019-03-01,180.949997,180.949997,1906348,2019-03-01,202.300003,202.300003,756953,2019-03-01,764.799988,764.799988,292959,2019-03-01,192.399994,192.399994,1005691,2019-03-01,252.80000299999998,252.80000299999998,1485045,2019-03-01,233.44999700000002,233.44999700000002,978853,2019-03-01,768.400024,768.400024,281143,2019-03-01,252.149994,252.149994,1091358,2019-03-01,243.69999700000002,239.391663,522708,2019-03-01,85.519997,84.51694499999999,5268057,2019-03-01,259.100006,253.49282799999997,1603909,2019-03-01,109.800003,108.91452,746270,2019-03-01,491.39999400000005,490.83505199999996,399201,2019-03-01,138.0,138.0,4861780,2019-03-01,411.899994,411.899994,701314,2019-03-01,233.19999700000002,233.19999700000002,865036,2019-03-01,154.399994,154.399994,2497151,2019-03-01,86.019997,84.22234300000001,1960649,2019-03-01,94.760002,88.781448,4189905,2019-03-01,145.449997,145.449997,904161,2019-03-01,105.800003,100.2948,2685403,2019-03-01,166.199997,160.48701499999999,1181124,2019-03-01,158.0,151.996201,1470163,2019-03-01,36.0,34.578571000000004,2429274,2019-03-01,170.899994,153.828033,4934298,2019-03-01,441.0,430.778137,437004,2019-03-01,121.650002,121.650002,1317791,2019-03-01,39.880001,38.777671999999995,9278352,2019-03-01,136.5,132.04939299999998,3746320
295,2019-03-04,180.649994,180.649994,2672310,2019-03-04,204.600006,204.600006,754095,2019-03-04,775.200012,775.200012,158388,2019-03-04,196.300003,196.300003,1851349,2019-03-04,253.899994,253.899994,1359755,2019-03-04,233.850006,233.850006,537179,2019-03-04,774.0,774.0,417841,2019-03-04,254.100006,254.100006,1581038,2019-03-04,245.0,240.66868599999998,656630,2019-03-04,86.58000200000001,85.564522,5813257,2019-03-04,261.299988,255.64520299999998,1048600,2019-03-04,109.599998,108.716125,523468,2019-03-04,496.89999400000005,496.32873499999994,761921,2019-03-04,136.380005,136.380005,4437603,2019-03-04,417.5,417.5,868538,2019-03-04,233.5,233.5,674698,2019-03-04,155.550003,155.550003,2184238,2019-03-04,86.32,84.516083,1984540,2019-03-04,94.220001,88.27552,5527488,2019-03-04,147.25,147.25,1148989,2019-03-04,105.599998,100.105202,3221002,2019-03-04,167.399994,161.645767,799729,2019-03-04,158.800003,152.76580800000002,1293639,2019-03-04,35.779999,34.367259999999995,2698621,2019-03-04,173.199997,155.89827,5839235,2019-03-04,446.200012,435.85763499999996,456721,2019-03-04,122.5,122.5,1506041,2019-03-04,40.25,39.137444,9520237,2019-03-04,138.25,133.74233999999998,3376467
296,2019-03-05,181.0,181.0,1390594,2019-03-05,202.699997,202.699997,859712,2019-03-05,772.599976,772.599976,169446,2019-03-05,195.600006,195.600006,1261069,2019-03-05,254.399994,254.399994,1763339,2019-03-05,234.5,234.5,578669,2019-03-05,782.299988,782.299988,460683,2019-03-05,253.0,253.0,1149967,2019-03-05,249.100006,244.696198,1479657,2019-03-05,86.32,85.307571,5126410,2019-03-05,263.899994,258.18893399999996,1470777,2019-03-05,109.900002,109.01371,600192,2019-03-05,491.39999400000005,490.83505199999996,661444,2019-03-05,137.419998,137.419998,3241002,2019-03-05,416.700012,416.700012,846166,2019-03-05,233.0,233.0,770606,2019-03-05,153.350006,153.350006,2774875,2019-03-05,85.940002,84.144028,1706467,2019-03-05,93.879997,87.956963,4683554,2019-03-05,148.0,148.0,1238425,2019-03-05,105.349998,99.86820999999999,2604420,2019-03-05,167.649994,161.887177,685915,2019-03-05,157.350006,151.370911,1481035,2019-03-05,35.43,34.031078,2585739,2019-03-05,173.5,156.168304,4396425,2019-03-05,447.700012,437.32284500000003,534200,2019-03-05,122.949997,122.949997,1374398,2019-03-05,40.43,39.312469,8492099,2019-03-05,137.899994,133.403748,3642087
297,2019-03-06,179.600006,179.600006,1437596,2019-03-06,199.0,199.0,1913028,2019-03-06,765.0,765.0,154935,2019-03-06,194.550003,194.550003,1514480,2019-03-06,247.75,247.75,1663831,2019-03-06,229.100006,229.100006,602161,2019-03-06,779.0,779.0,271228,2019-03-06,253.25,253.25,1114097,2019-03-06,244.30000299999998,239.981064,1618532,2019-03-06,85.940002,84.93203000000001,5140939,2019-03-06,258.100006,252.51448100000002,1238804,2019-03-06,107.550003,106.68266299999999,627278,2019-03-06,484.10000599999995,483.54345700000005,668116,2019-03-06,135.240005,135.240005,4101604,2019-03-06,410.600006,410.600006,1188786,2019-03-06,235.0,235.0,671272,2019-03-06,152.399994,152.399994,2860089,2019-03-06,85.019997,83.243248,3102737,2019-03-06,93.260002,87.376083,4918192,2019-03-06,147.649994,147.649994,788011,2019-03-06,104.650002,99.204636,3212442,2019-03-06,167.5,161.74233999999998,703656,2019-03-06,155.649994,149.735489,1945765,2019-03-06,35.380001,33.983055,1922838,2019-03-06,173.949997,156.573349,3889272,2019-03-06,449.200012,438.788086,584930,2019-03-06,122.300003,122.300003,1226665,2019-03-06,40.330002,39.215237,7435129,2019-03-06,136.25,131.807541,4144099
298,2019-03-07,178.25,178.25,2122408,2019-03-07,195.600006,195.600006,1026073,2019-03-07,742.599976,742.599976,179868,2019-03-07,191.899994,191.899994,3606061,2019-03-07,240.94999700000002,240.94999700000002,3382349,2019-03-07,221.899994,221.899994,988835,2019-03-07,780.700012,780.700012,280982,2019-03-07,245.30000299999998,245.30000299999998,2006322,2019-03-07,239.899994,235.658829,765261,2019-03-07,85.720001,84.714607,6036736,2019-03-07,259.5,253.884171,1949301,2019-03-07,106.849998,105.988304,577676,2019-03-07,469.89999400000005,469.35977199999996,1204780,2019-03-07,136.16000400000001,136.16000400000001,3638883,2019-03-07,407.899994,407.899994,827367,2019-03-07,233.69999700000002,233.69999700000002,795383,2019-03-07,149.0,149.0,2855018,2019-03-07,83.379997,81.63752,3756367,2019-03-07,92.900002,87.038803,4531532,2019-03-07,145.050003,145.050003,1457527,2019-03-07,104.400002,98.96764399999999,4398871,2019-03-07,165.649994,159.955917,861805,2019-03-07,152.5,146.7052,1753910,2019-03-07,34.43,33.070564000000005,2732111,2019-03-07,172.949997,155.673248,4016414,2019-03-07,453.60000599999995,443.08609,515781,2019-03-07,124.300003,124.300003,2384646,2019-03-07,40.689999,39.565281,9239627,2019-03-07,134.699997,130.308075,3374045
299,2019-03-08,176.800003,176.800003,1593980,2019-03-08,192.600006,192.600006,1605828,2019-03-08,731.0,731.0,161257,2019-03-08,193.75,193.75,1903973,2019-03-08,240.69999700000002,240.69999700000002,2383355,2019-03-08,221.399994,221.399994,1390166,2019-03-08,782.5,782.5,322989,2019-03-08,240.850006,240.850006,2141481,2019-03-08,237.30000299999998,233.10481299999998,1364526,2019-03-08,87.019997,85.999352,7167236,2019-03-08,261.799988,256.13439900000003,797869,2019-03-08,104.25,103.40927099999999,974887,2019-03-08,465.0,464.46542400000004,1100715,2019-03-08,135.899994,135.899994,2105229,2019-03-08,406.299988,406.299988,803191,2019-03-08,232.69999700000002,232.69999700000002,659818,2019-03-08,148.25,148.25,2692782,2019-03-08,83.480003,81.735435,2860671,2019-03-08,92.82,86.963844,2299024,2019-03-08,144.699997,144.699997,951752,2019-03-08,104.300003,98.872849,2208718,2019-03-08,164.399994,158.748886,691776,2019-03-08,150.5,144.78118899999998,1904997,2019-03-08,33.790001000000004,32.455833,3778814,2019-03-08,172.899994,155.62823500000002,2607853,2019-03-08,457.60000599999995,446.993378,426568,2019-03-08,124.900002,124.900002,1480829,2019-03-08,41.349998,40.207039,11540901,2019-03-08,133.75,129.389053,3769056
300,2019-03-11,177.899994,177.899994,852405,2019-03-11,194.25,194.25,1029882,2019-03-11,736.0,736.0,184380,2019-03-11,192.949997,192.949997,2146769,2019-03-11,243.80000299999998,243.80000299999998,1587321,2019-03-11,224.850006,224.850006,905178,2019-03-11,788.5,788.5,242828,2019-03-11,241.399994,241.399994,1232573,2019-03-11,241.0,236.73939500000003,780352,2019-03-11,87.540001,86.51326,4808918,2019-03-11,261.0,255.35171499999998,861800,2019-03-11,105.5,104.64919300000001,709294,2019-03-11,465.0,464.46542400000004,912351,2019-03-11,137.979996,137.979996,3078161,2019-03-11,407.899994,407.899994,650602,2019-03-11,235.399994,235.399994,1041870,2019-03-11,149.5,149.5,1599943,2019-03-11,83.339996,81.598351,3782128,2019-03-11,93.279999,87.394821,3581247,2019-03-11,146.149994,146.149994,1346123,2019-03-11,104.349998,98.920242,2187032,2019-03-11,166.600006,160.873276,880612,2019-03-11,153.100006,147.28239399999998,1725511,2019-03-11,34.419998,33.060955,2801039,2019-03-11,174.600006,157.158432,2595141,2019-03-11,463.0,452.26821900000004,698422,2019-03-11,125.199997,125.199997,1255526,2019-03-11,41.529999,40.382065000000004,6788049,2019-03-11,135.649994,131.227097,3116605
301,2019-03-12,177.350006,177.350006,997117,2019-03-12,195.149994,195.149994,917035,2019-03-12,729.0,729.0,100682,2019-03-12,193.199997,193.199997,1524736,2019-03-12,244.399994,244.399994,974218,2019-03-12,225.600006,225.600006,848693,2019-03-12,781.200012,781.200012,356102,2019-03-12,242.19999700000002,242.19999700000002,1789089,2019-03-12,242.600006,238.31111099999998,669040,2019-03-12,87.400002,86.374901,4567491,2019-03-12,262.100006,256.427917,1162608,2019-03-12,105.550003,104.698792,620464,2019-03-12,465.200012,464.665192,1807039,2019-03-12,135.419998,135.419998,2881088,2019-03-12,408.799988,408.799988,908754,2019-03-12,237.19999700000002,237.19999700000002,729219,2019-03-12,149.0,149.0,1971209,2019-03-12,82.339996,80.61925500000001,5772786,2019-03-12,92.540001,86.701515,3792917,2019-03-12,146.350006,146.350006,796545,2019-03-12,102.699997,97.356094,4216593,2019-03-12,167.300003,161.54921000000002,781523,2019-03-12,152.949997,147.138092,1179910,2019-03-12,34.619999,33.253059,2397185,2019-03-12,173.949997,156.573349,3471870,2019-03-12,460.60000599999995,449.923859,612022,2019-03-12,124.300003,124.300003,1937863,2019-03-12,41.720001,40.566814,12420855,2019-03-12,134.550003,130.162979,3310450
302,2019-03-13,177.550003,177.550003,1053217,2019-03-13,196.25,196.25,966037,2019-03-13,722.599976,722.599976,167262,2019-03-13,195.0,195.0,1573411,2019-03-13,246.25,246.25,1485781,2019-03-13,228.44999700000002,228.44999700000002,964624,2019-03-13,782.200012,782.200012,271559,2019-03-13,245.600006,245.600006,2148630,2019-03-13,243.0,238.70404100000002,1026040,2019-03-13,87.379997,86.355133,6129245,2019-03-13,262.700012,257.014923,1557758,2019-03-13,106.449997,105.59153,600630,2019-03-13,472.700012,472.15658600000006,698836,2019-03-13,138.199997,138.199997,3450650,2019-03-13,409.899994,409.899994,896847,2019-03-13,237.69999700000002,237.69999700000002,666726,2019-03-13,152.149994,152.149994,2908893,2019-03-13,82.199997,80.482178,3823184,2019-03-13,92.0,86.19558,8170025,2019-03-13,147.800003,147.800003,1829301,2019-03-13,103.25,97.87748,3003874,2019-03-13,166.300003,160.583588,1609031,2019-03-13,156.449997,150.505096,1918319,2019-03-13,34.950001,33.570029999999996,1502528,2019-03-13,174.199997,156.79838600000002,2808136,2019-03-13,436.89999400000005,426.773163,1289498,2019-03-13,124.400002,124.400002,1608221,2019-03-13,41.810001,40.654327,10185922,2019-03-13,136.0,131.565704,4463958
303,2019-03-14,178.850006,178.850006,1191610,2019-03-14,198.75,198.75,803226,2019-03-14,710.799988,710.799988,236497,2019-03-14,197.399994,197.399994,1775914,2019-03-14,249.0,249.0,1577489,2019-03-14,230.44999700000002,230.44999700000002,886381,2019-03-14,789.400024,789.400024,345582,2019-03-14,245.75,245.75,1261707,2019-03-14,243.19999700000002,238.90049700000003,683724,2019-03-14,88.360001,87.323639,6368518,2019-03-14,266.200012,260.43917799999997,1277846,2019-03-14,106.300003,105.44274899999999,872106,2019-03-14,478.5,477.94989000000004,736166,2019-03-14,143.03999299999998,143.03999299999998,5366914,2019-03-14,414.899994,414.899994,1077175,2019-03-14,241.30000299999998,241.30000299999998,934034,2019-03-14,153.850006,153.850006,3403715,2019-03-14,82.860001,81.128387,2608244,2019-03-14,93.360001,87.46978,4609299,2019-03-14,148.5,148.5,1107173,2019-03-14,103.599998,98.20926700000001,3659596,2019-03-14,169.899994,164.05983,1309869,2019-03-14,156.800003,150.84179699999999,1843382,2019-03-14,34.900002,33.522007,2056684,2019-03-14,176.149994,158.553589,3218325,2019-03-14,443.700012,433.41555800000003,962751,2019-03-14,126.300003,126.300003,1979097,2019-03-14,42.299999,41.130779,10583907,2019-03-14,136.550003,132.097763,3984617
304,2019-03-15,177.699997,177.699997,2609387,2019-03-15,201.100006,201.100006,1379581,2019-03-15,728.400024,728.400024,234358,2019-03-15,198.5,198.5,3062773,2019-03-15,250.30000299999998,250.30000299999998,2585247,2019-03-15,230.05000299999998,230.05000299999998,1746410,2019-03-15,781.5,781.5,594211,2019-03-15,244.80000299999998,244.80000299999998,1692152,2019-03-15,241.399994,237.132324,1579512,2019-03-15,89.18,88.134026,11214000,2019-03-15,267.200012,261.41754199999997,9629656,2019-03-15,106.949997,106.087502,1178817,2019-03-15,488.0,487.43896500000005,1019858,2019-03-15,136.0,136.0,15037041,2019-03-15,417.899994,417.899994,1835413,2019-03-15,240.69999700000002,240.69999700000002,1120535,2019-03-15,154.699997,154.699997,4945925,2019-03-15,82.480003,80.756332,5414868,2019-03-15,94.139999,88.200562,7824132,2019-03-15,149.600006,149.600006,1963845,2019-03-15,104.599998,99.157234,6088328,2019-03-15,171.850006,165.94281,2293587,2019-03-15,159.449997,153.391098,2356757,2019-03-15,34.59,33.224247,3248573,2019-03-15,176.75,159.093658,9525866,2019-03-15,456.5,445.918884,1059104,2019-03-15,128.050003,128.050003,3302819,2019-03-15,42.509997999999996,41.334976,20512314,2019-03-15,137.199997,132.726563,6005904
305,2019-03-18,180.0,180.0,1164488,2019-03-18,199.100006,199.100006,616022,2019-03-18,720.599976,720.599976,217234,2019-03-18,197.600006,197.600006,1212161,2019-03-18,250.600006,250.600006,1486296,2019-03-18,230.649994,230.649994,511779,2019-03-18,787.0,787.0,203423,2019-03-18,248.05000299999998,248.05000299999998,2179949,2019-03-18,240.0,235.75707999999997,1270457,2019-03-18,88.379997,87.343407,5507824,2019-03-18,269.200012,263.37426800000003,2360781,2019-03-18,106.449997,105.59153,613719,2019-03-18,486.39999400000005,485.84079,600756,2019-03-18,137.5,137.5,6190399,2019-03-18,420.10000599999995,420.10000599999995,885285,2019-03-18,245.69999700000002,245.69999700000002,1063810,2019-03-18,155.0,155.0,2317866,2019-03-18,83.459999,81.715851,2955399,2019-03-18,96.18,90.111855,5620945,2019-03-18,149.699997,149.699997,636240,2019-03-18,106.400002,100.863579,2593105,2019-03-18,174.5,168.501709,4040552,2019-03-18,160.199997,154.112595,1570453,2019-03-18,35.169998,33.781341999999995,4444487,2019-03-18,178.800003,160.938873,3548579,2019-03-18,462.200012,451.48675499999996,761498,2019-03-18,129.800003,129.800003,2926692,2019-03-18,42.82,41.636406,12304901,2019-03-18,137.149994,132.678192,4636912
306,2019-03-19,180.699997,180.699997,957805,2019-03-19,204.100006,204.100006,839879,2019-03-19,731.400024,731.400024,257061,2019-03-19,197.0,197.0,2492578,2019-03-19,255.80000299999998,255.80000299999998,2358582,2019-03-19,236.25,236.25,726117,2019-03-19,787.900024,787.900024,339812,2019-03-19,252.850006,252.850006,1794522,2019-03-19,243.100006,238.802277,1160570,2019-03-19,89.660004,88.608398,7424530,2019-03-19,267.299988,261.51535,1659159,2019-03-19,107.300003,106.43468500000002,798365,2019-03-19,482.700012,482.14508099999995,700922,2019-03-19,138.520004,138.520004,3619136,2019-03-19,422.39999400000005,422.39999400000005,954199,2019-03-19,244.69999700000002,244.69999700000002,734959,2019-03-19,157.149994,157.149994,2207175,2019-03-19,84.980003,83.204086,5135579,2019-03-19,95.41999799999999,89.399803,4911537,2019-03-19,150.550003,150.550003,826417,2019-03-19,106.75,101.195358,3251566,2019-03-19,175.399994,169.37077299999999,1235456,2019-03-19,162.550003,156.373306,2036998,2019-03-19,35.560001,34.155949,2480417,2019-03-19,178.600006,160.75885,3653059,2019-03-19,466.89999400000005,456.07782000000003,586223,2019-03-19,129.350006,129.350006,2739475,2019-03-19,42.810001,41.626686,10794482,2019-03-19,141.0,136.402664,6802736
